title,url,watchnum,dm,uptime,upname
疫情当下，2020届211应届毕业生竟然沦落到工厂流水线操作工？读了四年的书白读了，2020毕业季真的这么难吗？,//www.bilibili.com/video/BV1j5411j7uu?from=search,1.9万,11,2020/10/5,211搬砖小路哥
"教师资格证69分上热搜,为什么今年考69分的人特别多！",//www.bilibili.com/video/BV1ET4y1M72f?from=search,6.3万,427,2020/12/10,爱读书的King
【演讲·公开课】清华大学-大学生心理健康教育,//www.bilibili.com/video/BV1P7411P7S2?from=search,1.5万,24,2020/2/20,mycoraft
【莫里秀英语课堂】我妹妹套路我了！就为了抢我老公！,//www.bilibili.com/video/BV1zi4y1j7Pj?from=search,1.4万,92,2020/10/18,小智大障字幕组
程序设计入门——C语言（浙大翁恺）,//www.bilibili.com/video/BV1ME411h75N?from=search,3.8万,247,2019/10/28,最爱小六
【人文社科·中国哲学】北京大学 杨立华：有无之境——王阳明哲学的精神（北大云上课堂 2021.02.19）,//www.bilibili.com/video/BV1VV411q7iY?from=search,3391,19,2021/2/20,无骨凤尾鱼
高等代数018 - 多项式函数和根,//www.bilibili.com/video/BV19E411j7y1?from=search,7066,50,2020/3/3,乐乐老师的网络课堂
【公开课】北京大学：中国哲学史 杨立华（全21讲）,//www.bilibili.com/video/BV1Qy4y117kM?from=search,3.0万,30,2021/2/3,农夫CC
清华学子讲【高二数学：椭圆方程】：条件越是简单，解题突破口越是难找到,//www.bilibili.com/video/BV1cX4y1u7yW?from=search,5.2万,46,2020/12/23,清华学子的中学数学课
【公开课】中国人民大学：西方哲学智慧 张志伟（全13讲）,//www.bilibili.com/video/BV1V5411E71j?from=search,2967,7,2021/2/18,农夫CC
【公开课】中南财经政法大学：中级会计学 夏成才（全57讲）,//www.bilibili.com/video/BV14X4y1576g?from=search,787,0,2021/2/23,农夫CC
计量经济学Stata数据分析——从入门到精通,//www.bilibili.com/video/BV1Lf4y1S7ST?from=search,3.9万,23,2020/4/20,是万能的大可爱呀
【戴建业】李清照：苏轼的词算不上词 王安石的词笑死人（有字幕）,//www.bilibili.com/video/BV11J411p75E?from=search,42.8万,650,2020/1/12,九七未了
【公开课】哈佛大学：领袖心理学 本·沙哈尔（全24讲）,//www.bilibili.com/video/BV1H54y147yR?from=search,5.4万,22,2021/1/18,农夫CC
每日一句地道英国话-“我担心死了”,//www.bilibili.com/video/BV1mT4y1c7Ev?from=search,1.2万,10,2020/10/2,皮老师英语课堂-英音
线性代数考研一定要考满分,//www.bilibili.com/video/BV1Fv411k7hZ?from=search,2.0万,7,2020/9/30,不只是考研线代高代
干货之王的直播间部分直播录像专辑｜经济学人精读｜BBC新闻听力精听,//www.bilibili.com/video/BV12t4y1v7W8?from=search,1.4万,46,2020/10/10,Eli田瀚博
肖4大题3分钟背过毛中特4-3,//www.bilibili.com/video/BV1rK4y1L7nQ?from=search,3.7万,165,2020/12/15,巴黎光
【公开课】哈佛大学：计算机科学CS50（全29讲）,//www.bilibili.com/video/BV1qa411F7rA?from=search,2.8万,42,2020/12/17,农夫CC
【c语言】c语言程序设计.浙江大学.翁恺（1-45集）,//www.bilibili.com/video/BV1Ct41137Bw?from=search,6889,3,2019/7/15,GalileoHua
清华博士汪的化学课堂：当硫酸镁遇见氢氧化钠,//www.bilibili.com/video/BV1PK4y1E7Hf?from=search,4.3万,8,2020/10/25,清华博士汪
陈强-计量经济学及Stata应用-第1章-导论（完整视频在Peixun.net与网易云课堂）,//www.bilibili.com/video/BV19i4y1t7WZ?from=search,3.4万,40,2020/4/25,爱计量
锋课《大学物理》《力学》《电磁学》4小时速成/不挂科/附赠笔记/精品课程/适用于期末补考重修等,//www.bilibili.com/video/BV115411V7jP?from=search,28.5万,6656,2020/11/20,锋课
肖-1毛中特大3分钟背过2021考研政治,//www.bilibili.com/video/BV1YX4y1u7Ko?from=search,8.3万,294,2020/12/14,巴黎光
《肖四》大题带背3分钟背过 想忘都难-时政4-1 重要请细看,//www.bilibili.com/video/BV1Hf4y1e72e?from=search,3.8万,229,2020/12/20,巴黎光
全国大学生同上一堂疫情防控思政大课,//www.bilibili.com/video/BV1pE411T7mP?from=search,8515,0,2020/3/10,py智能
3分钟背过《肖四》大题 马原-4,//www.bilibili.com/video/BV1Tz4y1C7se?from=search,4.0万,301,2020/12/12,巴黎光
【剑桥大学VLOG】经济系19岁中国女生的一天 跟我一起去上课 ft. 帅哥学霸云集的课堂，图书馆赶论文，我的一日三餐（都吃什么保持身材）,//www.bilibili.com/video/BV1Bf4y1D7AB?from=search,20.6万,884,2020/9/27,彭酱酱LINYA
（共同分享，共同富裕）复变函数与积分变换 华中科技大学 李红教授,//www.bilibili.com/video/BV1tt411p7UQ?from=search,4.1万,257,2019/1/10,北纬咯木空
艺术发展规律之为何小众文化爆红出圈？-【艺论青年】,//www.bilibili.com/video/BV1cT4y1w7oa?from=search,3892,3,2020/10/9,艺论青年
数学分析（高等数学）第二章数列极限（2）数列极限定义-数列极限证明有思路，有方法，学会了再证明极限就不难了,//www.bilibili.com/video/BV1rh411X7ta?from=search,6518,1,2020/9/21,叶老师云课堂
《肖四》选择题强化 助你选择上40 4-2,//www.bilibili.com/video/BV1zf4y1e73D?from=search,8.0万,198,2020/12/23,巴黎光
21考研数学大纲新增的“积分审敛法”是什么？怎么用？,//www.bilibili.com/video/BV11D4y1o7Nb?from=search,2.8万,78,2020/9/24,心一学长
《肖四》肖四大题3分钟背过，想忘都难-思修4-4,//www.bilibili.com/video/BV1LK411G7Lk?from=search,5.4万,101,2020/12/17,巴黎光
【晓艳考研 】刘老师最快乐的事   #22考研   #考研英语 #启航考研,//www.bilibili.com/video/BV1TK4y1h79W?from=search,5736,0,2020/10/8,世纪启航教育
《肖四》选择题强化 助你选择上40 4-3&amp;4,//www.bilibili.com/video/BV1Qp4y1q7LP?from=search,4.5万,313,2020/12/24,巴黎光
《肖四》选择题强化 助你选择上40 4-1,//www.bilibili.com/video/BV1wT4y1u7wf?from=search,17.4万,687,2020/12/22,巴黎光
福利|从2015湖北卷压轴题到e：95%大学生都说不清的高等数学背景 送《数学分析新讲》北大张筑生 难度三星（★★★☆☆）,//www.bilibili.com/video/BV1zi4y1j7KX?from=search,8314,9,2020/10/10,哥德巴赫猜-赵博士
【公开课】斯坦福大学：编程方法 Mehran Sahami（全28讲）,//www.bilibili.com/video/BV1Mo4y1o7Hk?from=search,9474,0,2021/1/21,农夫CC
【公开课】Alanis：市场营销概论（全24讲）,//www.bilibili.com/video/BV1Jv411e7Ce?from=search,4771,1,2021/2/2,农夫CC
【公开课】北京大学：变态心理学 钱铭怡（全20讲）,//www.bilibili.com/video/BV19U4y1s7NX?from=search,5340,5,2021/2/6,农夫CC
这是我见过最欢乐的网课了哈哈哈哈哈,//www.bilibili.com/video/BV1AE411j7Ma?from=search,26.2万,246,2020/3/13,周毛毛mao
【慕课】Python语言基础与应用-北京大学-陈斌-字幕校对,//www.bilibili.com/video/BV1V741147QH?from=search,12.6万,1206,2020/2/10,chbpku
《肖四》大题带背-思修4-1&amp;2,//www.bilibili.com/video/BV1p54y1t7Uq?from=search,3.9万,120,2020/12/16,巴黎光
台湾教育竟然如此败坏？大学副教授课堂公然侮辱挑衅陆生,//www.bilibili.com/video/BV1ZV411d7rf?from=search,14.9万,1587,2020/5/12,庄13台妹PKGIRL
《肖四》肖四大题3分钟背过，掌想忘都难-思修4-3,//www.bilibili.com/video/BV1G5411V72R?from=search,3.1万,256,2020/12/17,巴黎光
揭密网络热传的各种学习方法【自制力篇】,//www.bilibili.com/video/BV1oh411Z7J5?from=search,2.4万,274,2020/12/19,博叔生物
清华大学——研究生如何做学术/写论文,//www.bilibili.com/video/BV1vE411J7mG?from=search,7.4万,381,2020/2/29,生化环材公开课
【名侦探柯南与化学探秘 | 已完结】中南大学公开课,//www.bilibili.com/video/BV1tE41127J4?from=search,16.5万,3263,2019/10/23,中南小团子
【公开课】厦门大学：财政学 陈工（全72讲）,//www.bilibili.com/video/BV1Vo4y1974n?from=search,2083,0,2021/2/15,农夫CC
复变函数(数学系),//www.bilibili.com/video/BV19Z4y1g7Kx?from=search,2.3万,73,2020/12/19,改名竟然需要6硬币
【公开课】Cave of Programming：C++入门（全78讲）,//www.bilibili.com/video/BV1Gp4y1W7Ey?from=search,2269,0,2021/2/17,农夫CC
【公开课】牛津大学：哲学概论 彼得·米利坎（全17讲）,//www.bilibili.com/video/BV1B64y1f7Ke?from=search,1.4万,20,2020/12/15,农夫CC
北京理工大学ACM冬季培训课程,//www.bilibili.com/video/BV1pE411E7RV?from=search,9.5万,926,2020/3/1,北京理工大学
【公开课】耶鲁大学：哲学·死亡 Shelly Kagan（全24讲）,//www.bilibili.com/video/BV1qv411e7kT?from=search,3678,1,2021/2/7,农夫CC
小鹿的超级认真(并没有)课堂,//www.bilibili.com/video/BV1xf4y1m7jw?from=search,9.1万,2593,2020/5/4,小鹿绅士
《肖四》大题带背 3分钟背过 想忘都难-史纲4-1,//www.bilibili.com/video/BV1Ph411f7ef?from=search,3.2万,85,2020/12/18,巴黎光
蜂考【高斯课堂】 《离散数学》5小时速成/不挂科/附赠笔记/精品课程/适用于期末补考重修考试等,//www.bilibili.com/video/BV1aa4y1s7us?from=search,5.2万,202,2020/11/11,蜂考_高斯课堂
【汤家凤】考研课堂轻松一刻,//www.bilibili.com/video/BV1PK411s7Jo?from=search,15.7万,347,2020/5/15,数学汤家凤
《肖四》大题带背 3分钟背过 时政4-2想忘都难,//www.bilibili.com/video/BV1Ty4y1D7pg?from=search,2.9万,79,2020/12/21,巴黎光
【中国政法大学】法律与人生 全4讲 主讲-江平,//www.bilibili.com/video/BV12o4y1d7QS?from=search,1.3万,26,2021/1/6,学习党加油站
【真实故事】两个大学老师在课堂上公然打赌！台下坐了一百个学生！原因居然是我...,//www.bilibili.com/video/BV1tJ411K79M?from=search,24.0万,837,2019/9/11,高冷小姜
《肖4》大题带背3分钟背过-毛中特4-4,//www.bilibili.com/video/BV12X4y1u7aN?from=search,2.6万,57,2020/12/16,巴黎光
【公开课】斯坦福大学：统计学习 Trevor Hastie（全76讲）,//www.bilibili.com/video/BV19p4y1W7Px?from=search,5818,2,2021/1/22,农夫CC
《肖四》大题答案如何与材料完美结合 史纲4-3为例说明,//www.bilibili.com/video/BV1QT4y1K78G?from=search,1.9万,224,2020/12/25,巴黎光
【公开课】中南财经政法大学：货币金融学 朱新蓉（全63讲）,//www.bilibili.com/video/BV1i5411778P?from=search,2879,2,2021/2/8,农夫CC
课堂上放了个小片，班主任在后面偷偷看到了，求老师心理面积,//www.bilibili.com/video/BV1Tx411u78S?from=search,64.9万,82,2017/10/24,给前女友点首歌
吴香香_课堂教学与诉讼实战中的请求权基础思维,//www.bilibili.com/video/BV1My4y1J7pZ?from=search,2409,3,2021/2/11,月出东山上丶
【加州大学】社会心理学,//www.bilibili.com/video/BV1hU4y147Q3?from=search,4768,6,2021/1/27,是知识呀
【公开课】耶鲁大学：人性的哲学与科学（全26讲）,//www.bilibili.com/video/BV11p4y1k7zK?from=search,1.5万,83,2020/11/12,农夫CC
【公开课】北京大学：会计学基础 罗炜（全43讲）,//www.bilibili.com/video/BV1gA411H75J?from=search,7340,4,2021/1/12,农夫CC
【复旦大学】像经济学家那样思考 | 建立经济学思维方式 （高效能必备）,//www.bilibili.com/video/BV1fJ41177eE?from=search,7.2万,359,2020/1/30,WU_Eric
[高清含讲义]20年12月刘晓艳四六级英语救命班【大音量版（完结）】-[高清含讲义]20年12月刘晓燕四六级英语救命班【大音量版（完结）】87,//www.bilibili.com/video/BV1ht4y1Y7Lj?from=search,2.9万,283,2020/12/4,黎于虑huang
【完结｜中英字幕】2020 斯坦福（Stanford）Swift 语言教程  SwiftUI 开发 苹果公司 iOS编程 CS193p,//www.bilibili.com/video/BV1EV411C77B?from=search,7.0万,447,2020/5/19,异壁集
【咖啡遇上香草】大学课堂上临时授课的总裁是自己男朋友！全程高能玛丽苏！,//www.bilibili.com/video/BV1dt411577z?from=search,25.9万,511,2019/7/12,竹席凉子
【戴建业老师】《&lt;世说新语&gt;与魏晋风度——兼谈如何读&lt;世说新语&gt;》 2021.1.15 戴建业老师直播课堂 直播、回放、录播、录屏,//www.bilibili.com/video/BV1Fr4y1M7Pa?from=search,1.1万,4,2021/1/15,小陈说我是欧皇
【华中科技大学】《大学英语词汇解析》刘泽华教授,//www.bilibili.com/video/BV1SJ411S7De?from=search,9.0万,1234,2019/11/13,华中科技大学
古典舞《杨花落尽子规啼》｜追光舞蹈大学·成品舞小课堂,//www.bilibili.com/video/BV1pv411b7zb?from=search,2.4万,8,2020/12/11,追光舞者官方
【如愿课堂】专治背书困难症——中国近代史事件梳理,//www.bilibili.com/video/BV1Qv411t7Br?from=search,2.2万,181,2020/11/24,拯救数学如愿课堂
肠子都悔青的巨雷社团！赶快跑！大学vlog之揭露社团招新的背后故事,//www.bilibili.com/video/BV1Nk4y117Qp?from=search,5.3万,429,2020/9/24,取个啥岷
【公开课】上海交通大学：数据结构 俞勇（全63讲）,//www.bilibili.com/video/BV15K411u7Rw?from=search,3568,0,2021/1/30,农夫CC
文综如何从137逆袭245|财大学姐分享会|超长干货,//www.bilibili.com/video/BV1W4411o7hn?from=search,10.1万,448,2019/8/19,第一咕手糖葫芦
高考英语90到140|选择题满分答题技巧：阅读&amp;完形&amp;听力全对逆袭秘籍！,//www.bilibili.com/video/BV1iV411m7xA?from=search,3.3万,895,2020/9/26,硬核少女刘小比
【阿拉伯语学习】研究生寒假复习日常—教授翻译课课堂笔记整理（家里没有手机支架，只能放在高处录）,//www.bilibili.com/video/BV1RA411M7F8?from=search,531,0,2021/2/23,阿努瓦
真的有人在课堂上放《杰哥 不要啊》 不会吧 不会吧,//www.bilibili.com/video/BV1gv411b7zd?from=search,3.9万,38,2020/11/23,XiaFan的捞攀
期末不挂科-大学物理,//www.bilibili.com/video/BV19v411s7tX?from=search,1.3万,33,2021/1/2,三水Fellow
【中国政法大学】法律语言学导论 |法律英语|语言学|张清,//www.bilibili.com/video/BV1B741177Fz?from=search,5.7万,706,2020/2/18,冷冻葡萄
【安娜酱课堂】一支视频搞定德语数字发音书写和规律！（0-99）,//www.bilibili.com/video/BV1Db4y1R7V1?from=search,92,17,2021/2/24,德语安娜酱
上课记笔记很简单？不！北大学姐教你四步法，速记有条理，复习好记忆,//www.bilibili.com/video/BV1hQ4y1M7Hr?from=search,6.7万,2417,2020/4/5,零幺学姐
2021年3月考试专用教程】 计算机二级Ms Office 2016版新增题库真题解析视频教程课程！标学教育三月计算机二级等级考试必备！,//www.bilibili.com/video/BV1WV411t7ZG?from=search,7136,8,2021/1/19,标学教育
经济学原理 清华大学,//www.bilibili.com/video/BV1Jt411j797?from=search,8.5万,421,2019/7/25,BLGX
【中央财经大学】投资学（220课）,//www.bilibili.com/video/BV1T7411H7Q9?from=search,5.4万,112,2020/2/19,WU_Eric
犯罪学 中国人民公安大学,//www.bilibili.com/video/BV1ft41177VA?from=search,8.4万,985,2019/7/23,BLGX
【公开课】耶鲁大学：金融理论  John Geanakoplos（全25讲）,//www.bilibili.com/video/BV1ka411c7hM?from=search,1.1万,28,2020/11/17,农夫CC
英语听力英语口语-如何快速提高英语口语和英语听力 in 2019(最新有效方法) 考研复试四级听力六级听力托福口语雅思口语雅思听力托福听力,//www.bilibili.com/video/BV1Ub411a7g1?from=search,15.1万,572,2019/2/19,小玉姐老师
【公开课】中国传媒大学：广告学概论 丁俊杰（全30讲）,//www.bilibili.com/video/BV18r4y1P7cz?from=search,1709,19,2021/2/9,农夫CC
我能在剩下一个月内掌握三十套考研数学卷子吗，当然！,//www.bilibili.com/video/BV1ev411t7pS?from=search,1.5万,130,2020/12/3,考研人的心灵按摩师
北京大学-软件工程（国家级精品课）课堂录播–孙艳春老师,//www.bilibili.com/video/BV1Vt411V72G?from=search,9.1万,772,2019/7/13,五味666
山西一高校上课现场酷似新闻发布会，学生：拍PPT做笔记,//www.bilibili.com/video/BV1rV411873U?from=search,3.0万,20,2020/11/30,梨视频
北京大学 刑法分论 全84讲 主讲-王新,//www.bilibili.com/video/BV1Mi4y1c7ZP?from=search,7231,3,2021/1/6,学习党加油站
【英文写作】告别那些用滥了的“连接词”| 目的、因果、转折、举例,//www.bilibili.com/video/BV1ZK4y1L7En?from=search,8374,40,2020/12/17,Fiona的英语美食
【公开课】耶鲁大学：博弈论 Ben Polak（全24讲）,//www.bilibili.com/video/BV19a4y1s7JR?from=search,9811,6,2020/11/10,农夫CC
【保研课堂】论文期刊发表难度排行榜,//www.bilibili.com/video/BV1vr4y1N7ff?from=search,85,0,2021/2/25,模小数
【北京大学】中国古代史（元→明→清）（详解）,//www.bilibili.com/video/BV1CJ411X7kj?from=search,9.7万,1031,2019/11/30,YouTube英语学习
【公开课】CrashCourse：十分钟经济学（全36讲）,//www.bilibili.com/video/BV1Q54y1s7oo?from=search,4474,2,2021/1/24,农夫CC
未来教育计算机二级C语言题库视频（不定时更新）2020年考试必看！最新4.0上机视频！,//www.bilibili.com/video/BV1rE411s71H?from=search,7.0万,357,2020/3/4,未来教育企业官方账号
北京师范大学 | 十佳大学生寒假直播课堂 | 保姆级【街舞Hiphop基础教学】,//www.bilibili.com/video/BV1g7411L7YY?from=search,5.4万,305,2020/2/12,原石三号
